醫事機構代碼,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5932018842,0,1307,2020/03/08 17:03:42
5932018922,1,1558,2020/03/08 17:03:42
5932018931,0,1854,2020/03/08 17:03:42
5932018940,0,1033,2020/03/08 17:03:42
5932019045,0,1778,2020/03/08 17:03:42
5932019116,775,2100,2020/03/08 17:03:42
5932019143,0,841,2020/03/08 17:03:42
5932019152,0,2226,2020/03/08 17:03:42
5932019330,2,1344,2020/03/08 17:03:42
5932019563,28,1016,2020/03/08 17:03:42
5932019581,0,261,2020/03/08 17:03:42
5932019901,2,1510,2020/03/08 17:03:42
593201A015,197,1874,2020/03/08 17:03:42
593201A195,0,1559,2020/03/08 17:03:42
593201A284,0,4,2020/03/08 17:03:42
593201A435,1,1135,2020/03/08 17:03:42
593201A499,37,1195,2020/03/08 17:03:42
593201A506,86,1023,2020/03/08 17:03:42
593201A542,67,1867,2020/03/08 17:03:42
593201A631,0,353,2020/03/08 17:03:42
593201A640,0,3,2020/03/08 17:03:42
593201A668,0,665,2020/03/08 17:03:42
593201A695,0,1271,2020/03/08 17:03:42
593201A748,64,1548,2020/03/08 17:03:42
5932020146,0,1264,2020/03/08 17:03:42
5932020324,2,2,2020/03/08 17:03:42
5932020360,0,640,2020/03/08 17:03:42
5932020459,0,1701,2020/03/08 17:03:42
5932020502,0,1369,2020/03/08 17:03:42
5932020548,1,76,2020/03/08 17:03:42
5932020575,0,86,2020/03/08 17:03:42
5932020691,0,2,2020/03/08 17:03:42
5932020717,330,2053,2020/03/08 17:03:42
5932020753,0,1253,2020/03/08 17:03:42
5932020940,0,1662,2020/03/08 17:03:42
5932021036,0,721,2020/03/08 17:03:42
5932021045,1,1104,2020/03/08 17:03:42
5932021090,0,1328,2020/03/08 17:03:42
5932021214,0,1448,2020/03/08 17:03:42
5932021269,4,0,2020/03/08 17:03:42
5932021358,0,1033,2020/03/08 17:03:42
5932021401,0,784,2020/03/08 17:03:42
5932021554,0,510,2020/03/08 17:03:42
5932021643,1,735,2020/03/08 17:03:42
5932021670,1,683,2020/03/08 17:03:42
5932021689,2,355,2020/03/08 17:03:42
5932021803,7,1388,2020/03/08 17:03:42
5932021812,12,1693,2020/03/08 17:03:42
5932021821,0,1416,2020/03/08 17:03:42
5932021830,0,519,2020/03/08 17:03:42
5932021885,15,682,2020/03/08 17:03:42
5932022104,2,1625,2020/03/08 17:03:42
5932022159,0,575,2020/03/08 17:03:42
5932022257,122,506,2020/03/08 17:03:42
5932022300,0,2098,2020/03/08 17:03:42
5932022319,295,1824,2020/03/08 17:03:42
5932022355,2,904,2020/03/08 17:03:42
5932022373,0,125,2020/03/08 17:03:42
5932022499,3,15,2020/03/08 17:03:42
5932022515,17,1518,2020/03/08 17:03:42
5932022524,0,1267,2020/03/08 17:03:42
5932022533,0,740,2020/03/08 17:03:42
5932022579,2,1527,2020/03/08 17:03:42
5932022631,1948,2584,2020/03/08 17:03:42
5932022640,0,1638,2020/03/08 17:03:42
5932022659,0,1330,2020/03/08 17:03:42
5932022668,107,1997,2020/03/08 17:03:42
5932022766,2,1115,2020/03/08 17:03:42
5932022828,884,1957,2020/03/08 17:03:42
5932022846,959,2049,2020/03/08 17:03:42
5932022917,2,1468,2020/03/08 17:03:42
5932022926,1060,1857,2020/03/08 17:03:42
5932022980,0,16,2020/03/08 17:03:42
5932022999,22,1140,2020/03/08 17:03:42
5932023012,0,564,2020/03/08 17:03:42
5932023021,0,619,2020/03/08 17:03:42
5932023049,209,2219,2020/03/08 17:03:42
5932023058,0,501,2020/03/08 17:03:42
5932023094,0,28,2020/03/08 17:03:42
5932023110,2,1422,2020/03/08 17:03:42
5932023147,0,1595,2020/03/08 17:03:42
5932023156,0,1126,2020/03/08 17:03:42
5932023165,0,1063,2020/03/08 17:03:42
5932023174,4,1699,2020/03/08 17:03:42
5932023183,1,1429,2020/03/08 17:03:42
5932023192,0,399,2020/03/08 17:03:42
5932023218,0,1899,2020/03/08 17:03:42
5932023254,799,700,2020/03/08 17:03:42
5932023263,36,1880,2020/03/08 17:03:42
5932023281,576,1349,2020/03/08 17:03:42
5932023307,0,1608,2020/03/08 17:03:42
5932023325,0,1369,2020/03/08 17:03:42
5932023334,1,59,2020/03/08 17:03:42
5932023352,0,1914,2020/03/08 17:03:42
5932023361,3190,2710,2020/03/08 17:03:42
5932023370,189,1607,2020/03/08 17:03:42
5932023432,0,956,2020/03/08 17:03:42
5932023450,8,679,2020/03/08 17:03:42
5932023478,12,1770,2020/03/08 17:03:42
5932023487,0,699,2020/03/08 17:03:42
5932023503,0,2148,2020/03/08 17:03:42
5932023512,0,3,2020/03/08 17:03:42
5932023521,1,1258,2020/03/08 17:03:42
5932023558,0,647,2020/03/08 17:03:42
5932023567,0,1555,2020/03/08 17:03:42
5932023576,157,879,2020/03/08 17:03:42
5932023594,31,553,2020/03/08 17:03:42
5932023601,0,2,2020/03/08 17:03:42
5932023610,0,494,2020/03/08 17:03:42
5932023629,0,85,2020/03/08 17:03:42
5932023647,5,0,2020/03/08 17:03:42
5932023656,1,909,2020/03/08 17:03:42
5932023665,0,1012,2020/03/08 17:03:42
5932023674,23,2131,2020/03/08 17:03:42
5932023683,0,495,2020/03/08 17:03:42
5932023692,0,883,2020/03/08 17:03:42
5932023718,2,1,2020/03/08 17:03:42
5932023727,0,585,2020/03/08 17:03:42
5932023745,0,2144,2020/03/08 17:03:42
5932023763,64,768,2020/03/08 17:03:42
5932023772,0,1151,2020/03/08 17:03:42
5932023781,902,1362,2020/03/08 17:03:42
5932023790,0,401,2020/03/08 17:03:42
5932023807,49,1891,2020/03/08 17:03:42
5932023834,0,1397,2020/03/08 17:03:42
5932023843,0,2,2020/03/08 17:03:42
5932023852,183,1462,2020/03/08 17:03:42
5932025007,0,2138,2020/03/08 17:03:42
5932028133,0,866,2020/03/08 17:03:42
5932028375,0,1144,2020/03/08 17:03:42
5932029676,0,1691,2020/03/08 17:03:42
5932029934,28,2163,2020/03/08 17:03:42
5932029952,0,537,2020/03/08 17:03:42
593202A002,1219,1634,2020/03/08 17:03:42
593202A173,8,1099,2020/03/08 17:03:42
593202A226,2,1523,2020/03/08 17:03:42
593202A244,0,1827,2020/03/08 17:03:42
593202A360,0,699,2020/03/08 17:03:42
593202A600,208,1835,2020/03/08 17:03:42
593202A655,0,874,2020/03/08 17:03:42
593202A664,1,1945,2020/03/08 17:03:42
593202A833,0,1442,2020/03/08 17:03:42
593202A931,31,1447,2020/03/08 17:03:42
593202B054,2,1854,2020/03/08 17:03:42
593202B143,0,1380,2020/03/08 17:03:42
593202B214,1,2212,2020/03/08 17:03:42
593202B296,700,2436,2020/03/08 17:03:42
593202B303,0,60,2020/03/08 17:03:42
593202B330,1788,1895,2020/03/08 17:03:42
593202B349,1,1445,2020/03/08 17:03:42
593202B358,0,1353,2020/03/08 17:03:42
593202B401,0,1106,2020/03/08 17:03:42
593202B438,0,1659,2020/03/08 17:03:42
593202B447,0,4,2020/03/08 17:03:42
593202B474,0,53,2020/03/08 17:03:42
593202B483,41,853,2020/03/08 17:03:42
593202B492,0,1813,2020/03/08 17:03:42
593202B572,0,1136,2020/03/08 17:03:42
593202B634,34,1154,2020/03/08 17:03:42
593202B732,1393,2665,2020/03/08 17:03:42
593202B741,0,1412,2020/03/08 17:03:42
593202B787,0,386,2020/03/08 17:03:42
593202B803,0,705,2020/03/08 17:03:42
5932030062,378,318,2020/03/08 17:03:42
5932030080,600,1260,2020/03/08 17:03:42
5932030099,0,1382,2020/03/08 17:03:42
5932030160,0,5,2020/03/08 17:03:42
5932030179,2,121,2020/03/08 17:03:42
5932031354,1,761,2020/03/08 17:03:42
5932031372,3,1463,2020/03/08 17:03:42
5932031407,0,1271,2020/03/08 17:03:42
5932031578,1,763,2020/03/08 17:03:42
5932031710,0,1080,2020/03/08 17:03:42
5932031729,0,1070,2020/03/08 17:03:42
5932031747,1,400,2020/03/08 17:03:42
5932031756,0,1626,2020/03/08 17:03:42
5932031783,78,76,2020/03/08 17:03:42
5932031792,0,1516,2020/03/08 17:03:42
5932031827,74,289,2020/03/08 17:03:42
5932040246,1,15,2020/03/08 17:03:42
5932040255,7,36,2020/03/08 17:03:42
5932040308,4,1035,2020/03/08 17:03:42
5932042080,0,1390,2020/03/08 17:03:42
5932042213,1,741,2020/03/08 17:03:42
5932042231,0,11,2020/03/08 17:03:42
5932042240,0,783,2020/03/08 17:03:42
5932042259,55,1330,2020/03/08 17:03:42
5932042320,0,386,2020/03/08 17:03:42
5932042339,0,778,2020/03/08 17:03:42
5932042348,0,898,2020/03/08 17:03:42
5932042419,5,1070,2020/03/08 17:03:42
5932042679,0,5,2020/03/08 17:03:42
5932042866,7,144,2020/03/08 17:03:42
5932042955,0,741,2020/03/08 17:03:42
5932043005,0,647,2020/03/08 17:03:42
5932043078,2,1361,2020/03/08 17:03:42
5932043087,211,350,2020/03/08 17:03:42
5932043121,1,1630,2020/03/08 17:03:42
5932043130,3,750,2020/03/08 17:03:42
5932043149,0,903,2020/03/08 17:03:42
5932043158,384,1399,2020/03/08 17:03:42
5932043210,0,30,2020/03/08 17:03:42
5932043274,5,361,2020/03/08 17:03:42
5932043283,0,730,2020/03/08 17:03:42
5932043318,5,283,2020/03/08 17:03:42
5932043336,388,1435,2020/03/08 17:03:42
5932043345,6,1631,2020/03/08 17:03:42
5932043354,8,1920,2020/03/08 17:03:42
5932050019,0,507,2020/03/08 17:03:42
5932050180,0,1260,2020/03/08 17:03:42
5932050215,0,3,2020/03/08 17:03:42
5932050224,0,1427,2020/03/08 17:03:42
5932051285,0,894,2020/03/08 17:03:42
5932051310,0,2035,2020/03/08 17:03:42
5932051329,9,525,2020/03/08 17:03:42
5932051392,5,1638,2020/03/08 17:03:42
5932051427,27,697,2020/03/08 17:03:42
5932051472,0,1760,2020/03/08 17:03:42
5932051749,1719,2145,2020/03/08 17:03:42
5932051829,2,1102,2020/03/08 17:03:42
5932051972,0,1495,2020/03/08 17:03:42
5932052004,139,793,2020/03/08 17:03:42
5932052013,25,588,2020/03/08 17:03:42
5932052068,0,911,2020/03/08 17:03:42
5932052077,0,1975,2020/03/08 17:03:42
5932052086,50,1225,2020/03/08 17:03:42
5932052200,1,1592,2020/03/08 17:03:42
5932052228,0,162,2020/03/08 17:03:42
5932052273,0,1189,2020/03/08 17:03:42
5932052308,606,257,2020/03/08 17:03:42
5932052326,83,1467,2020/03/08 17:03:42
5932052335,9,1677,2020/03/08 17:03:42
5932052362,2,310,2020/03/08 17:03:42
5932052371,1,276,2020/03/08 17:03:42
5932052406,19,2053,2020/03/08 17:03:42
5932052415,0,1573,2020/03/08 17:03:42
5932052433,0,170,2020/03/08 17:03:42
5932052442,0,1533,2020/03/08 17:03:42
5932052531,0,3,2020/03/08 17:03:42
5932052540,0,1065,2020/03/08 17:03:42
5932052559,3,325,2020/03/08 17:03:42
5932052595,40,32,2020/03/08 17:03:42
5932052700,2,483,2020/03/08 17:03:42
5932052737,173,2116,2020/03/08 17:03:42
5932052746,11,1094,2020/03/08 17:03:42
5932052755,0,55,2020/03/08 17:03:42
5932052764,0,478,2020/03/08 17:03:42
5932052808,1,401,2020/03/08 17:03:42
5932052826,15,0,2020/03/08 17:03:42
5932052835,0,18,2020/03/08 17:03:42
5932052844,606,1880,2020/03/08 17:03:42
5932052853,6,675,2020/03/08 17:03:42
5932052871,30,49,2020/03/08 17:03:42
5932052880,612,1242,2020/03/08 17:03:42
5932052906,120,479,2020/03/08 17:03:42
5932052915,0,1343,2020/03/08 17:03:42
5932052924,5,339,2020/03/08 17:03:42
5932052933,5,1787,2020/03/08 17:03:42
5932052951,0,521,2020/03/08 17:03:42
5932052979,189,2045,2020/03/08 17:03:42
5932053001,2,1261,2020/03/08 17:03:42
5932053029,0,1767,2020/03/08 17:03:42
5932053047,546,1203,2020/03/08 17:03:42
5932060168,0,19,2020/03/08 17:03:42
5932062046,1,1412,2020/03/08 17:03:42
5932062117,10,1062,2020/03/08 17:03:42
5932062126,1,3,2020/03/08 17:03:42
5932062144,36,772,2020/03/08 17:03:42
5932062162,238,614,2020/03/08 17:03:42
5932062171,15,392,2020/03/08 17:03:42
5932062242,3,202,2020/03/08 17:03:42
5932062377,2,1408,2020/03/08 17:03:42
5932062402,2,882,2020/03/08 17:03:42
5932062411,1,2238,2020/03/08 17:03:42
5932062439,0,68,2020/03/08 17:03:42
5932062457,1,292,2020/03/08 17:03:42
5932070164,1,3,2020/03/08 17:03:42
5932070208,1,1434,2020/03/08 17:03:42
5932070253,0,480,2020/03/08 17:03:42
5932071009,0,1452,2020/03/08 17:03:42
5932076111,2,1404,2020/03/08 17:03:42
5932076148,33,1262,2020/03/08 17:03:42
5932076157,0,988,2020/03/08 17:03:42
5932076255,0,1516,2020/03/08 17:03:42
5932076399,0,1685,2020/03/08 17:03:42
5932076424,1200,1407,2020/03/08 17:03:42
5932076568,0,1772,2020/03/08 17:03:42
5932076657,0,5,2020/03/08 17:03:42
5932076746,1,719,2020/03/08 17:03:42
5932076791,2,141,2020/03/08 17:03:42
5932076835,0,125,2020/03/08 17:03:42
5932076844,1318,2257,2020/03/08 17:03:42
5932076862,0,3,2020/03/08 17:03:42
5932076942,0,1058,2020/03/08 17:03:42
5932077001,2,1035,2020/03/08 17:03:42
5932077056,600,2127,2020/03/08 17:03:42
5932077092,1,2236,2020/03/08 17:03:42
5932077109,0,530,2020/03/08 17:03:42
5932077118,0,463,2020/03/08 17:03:42
5932077145,0,125,2020/03/08 17:03:42
5932077154,0,334,2020/03/08 17:03:42
5932077163,17,0,2020/03/08 17:03:42
5932077172,1,1213,2020/03/08 17:03:42
5932077225,182,1290,2020/03/08 17:03:42
5932077234,105,50,2020/03/08 17:03:42
5932077261,168,1895,2020/03/08 17:03:42
5932077270,0,1773,2020/03/08 17:03:42
5932077298,0,1737,2020/03/08 17:03:42
5932077305,0,2,2020/03/08 17:03:42
5932077341,1,1679,2020/03/08 17:03:42
5932077350,504,825,2020/03/08 17:03:42
5932077369,0,1022,2020/03/08 17:03:42
5932077378,75,762,2020/03/08 17:03:42
5932077396,0,999,2020/03/08 17:03:42
5932077421,548,1676,2020/03/08 17:03:42
5932077430,15,1906,2020/03/08 17:03:42
5932077449,0,486,2020/03/08 17:03:42
5932077458,0,1492,2020/03/08 17:03:42
5932077467,0,888,2020/03/08 17:03:42
5932077476,3,0,2020/03/08 17:03:42
5932077494,40,1440,2020/03/08 17:03:42
5932080080,0,1241,2020/03/08 17:03:42
5932080099,0,327,2020/03/08 17:03:42
5932080197,0,73,2020/03/08 17:03:42
5932080455,0,193,2020/03/08 17:03:42
5932083081,0,267,2020/03/08 17:03:42
5932083303,0,115,2020/03/08 17:03:42
5932083330,141,2078,2020/03/08 17:03:42
5932083394,0,813,2020/03/08 17:03:42
5932083438,37,1854,2020/03/08 17:03:42
5932083456,52,2293,2020/03/08 17:03:42
5932083509,1,1950,2020/03/08 17:03:42
5932083527,0,44,2020/03/08 17:03:42
5932083545,0,4,2020/03/08 17:03:42
5932083670,0,1510,2020/03/08 17:03:42
5932083812,2,524,2020/03/08 17:03:42
5932083894,0,1582,2020/03/08 17:03:42
5932083974,90,444,2020/03/08 17:03:42
5932084113,0,1320,2020/03/08 17:03:42
5932084195,0,800,2020/03/08 17:03:42
5932084248,0,152,2020/03/08 17:03:42
5932084257,0,435,2020/03/08 17:03:42
5932084300,0,204,2020/03/08 17:03:42
5932084319,0,2326,2020/03/08 17:03:42
5932084373,4,0,2020/03/08 17:03:42
5932084435,0,510,2020/03/08 17:03:42
5932084462,0,2,2020/03/08 17:03:42
5932084480,0,1,2020/03/08 17:03:42
5932084499,0,789,2020/03/08 17:03:42
5932084515,58,812,2020/03/08 17:03:42
5932084560,0,13,2020/03/08 17:03:42
5932084579,0,116,2020/03/08 17:03:42
5932084631,367,1692,2020/03/08 17:03:42
5932084640,2,1165,2020/03/08 17:03:42
5932084686,0,469,2020/03/08 17:03:42
5932084695,2,280,2020/03/08 17:03:42
5932090148,1,1863,2020/03/08 17:03:42
5932090273,0,3,2020/03/08 17:03:42
5932098091,0,978,2020/03/08 17:03:42
5932099132,0,447,2020/03/08 17:03:42
5932099150,2,4,2020/03/08 17:03:42
5932099196,0,248,2020/03/08 17:03:42
5932099203,0,1068,2020/03/08 17:03:42
5932099285,0,1169,2020/03/08 17:03:42
5932099383,1,167,2020/03/08 17:03:42
5932099436,2,1467,2020/03/08 17:03:42
5932099481,0,3,2020/03/08 17:03:42
5932099516,0,1297,2020/03/08 17:03:42
5932099614,0,2174,2020/03/08 17:03:42
5932099623,2,0,2020/03/08 17:03:42
5932099650,0,26,2020/03/08 17:03:42
5932099678,1,62,2020/03/08 17:03:42
5932099687,0,4,2020/03/08 17:03:42
5932099696,2,2,2020/03/08 17:03:42
5932099776,0,882,2020/03/08 17:03:42
5932099829,485,1742,2020/03/08 17:03:42
5932099847,0,1795,2020/03/08 17:03:42
5932099856,60,0,2020/03/08 17:03:42
5932099874,14,2042,2020/03/08 17:03:42
5932099883,1,766,2020/03/08 17:03:42
5932099892,1,63,2020/03/08 17:03:42
5932099909,0,480,2020/03/08 17:03:42
5932100185,1,0,2020/03/08 17:03:42
5932100210,0,10,2020/03/08 17:03:42
5932100354,0,105,2020/03/08 17:03:42
5932100381,0,102,2020/03/08 17:03:42
5932100390,0,3,2020/03/08 17:03:42
5932100443,0,875,2020/03/08 17:03:42
5932100612,51,886,2020/03/08 17:03:42
5932100685,0,17,2020/03/08 17:03:42
5932100701,0,1051,2020/03/08 17:03:42
5932100765,0,17,2020/03/08 17:03:42
5932100774,18,1655,2020/03/08 17:03:42
5932100792,1,1600,2020/03/08 17:03:42
5932100809,6,181,2020/03/08 17:03:42
5932100836,0,1280,2020/03/08 17:03:42
5932100863,2,384,2020/03/08 17:03:42
5932100872,0,1050,2020/03/08 17:03:42
5932100881,0,155,2020/03/08 17:03:42
5932100925,0,39,2020/03/08 17:03:42
5932100989,38,1,2020/03/08 17:03:42
5932101011,574,1984,2020/03/08 17:03:42
5932101039,0,1433,2020/03/08 17:03:42
5932101057,0,750,2020/03/08 17:03:42
5932101066,3,8,2020/03/08 17:03:42
5932101075,0,361,2020/03/08 17:03:42
5932101084,0,3,2020/03/08 17:03:42
5932101100,609,1697,2020/03/08 17:03:42
5932108387,0,1623,2020/03/08 17:03:42
5932108396,0,854,2020/03/08 17:03:42
5932108430,2,1488,2020/03/08 17:03:42
5932108529,0,870,2020/03/08 17:03:42
5932108574,0,192,2020/03/08 17:03:42
5932109857,0,325,2020/03/08 17:03:42
5932109955,0,360,2020/03/08 17:03:42
5932109973,12,827,2020/03/08 17:03:42
5932109982,0,883,2020/03/08 17:03:42
593210A078,0,35,2020/03/08 17:03:42
593210A103,0,3,2020/03/08 17:03:42
593210A238,0,845,2020/03/08 17:03:42
5932110092,0,3,2020/03/08 17:03:42
5932111213,0,325,2020/03/08 17:03:42
5932120016,0,223,2020/03/08 17:03:42
5932120098,1,1577,2020/03/08 17:03:42
5932120105,0,264,2020/03/08 17:03:42
5932120114,0,56,2020/03/08 17:03:42
5932120141,1,379,2020/03/08 17:03:42
5932124087,0,388,2020/03/08 17:03:42
5932124096,0,1744,2020/03/08 17:03:42
5932124185,0,1007,2020/03/08 17:03:42
5932124265,0,1318,2020/03/08 17:03:42
5932124345,0,1662,2020/03/08 17:03:42
5932124354,1,1781,2020/03/08 17:03:42
5932130049,1381,936,2020/03/08 17:03:42
5933010055,0,1251,2020/03/08 17:03:42
5933010064,3,1980,2020/03/08 17:03:42
5933010082,1,1081,2020/03/08 17:03:42
5933010091,0,2647,2020/03/08 17:03:42
5933010144,1,670,2020/03/08 17:03:42
5933011178,83,2225,2020/03/08 17:03:42
5933011196,0,2292,2020/03/08 17:03:42
5933011230,0,2086,2020/03/08 17:03:42
5933011258,2,2471,2020/03/08 17:03:42
5933020104,0,1147,2020/03/08 17:03:42
5933021183,0,142,2020/03/08 17:03:42
5933021254,0,130,2020/03/08 17:03:42
5933030011,0,271,2020/03/08 17:03:42
5933030066,0,814,2020/03/08 17:03:42
5933030084,0,504,2020/03/08 17:03:42
5933030146,3,877,2020/03/08 17:03:42
5933030306,0,1220,2020/03/08 17:03:42
5933030324,1,1166,2020/03/08 17:03:42
5933031456,0,1831,2020/03/08 17:03:42
5933031643,0,310,2020/03/08 17:03:42
5933031652,0,55,2020/03/08 17:03:42
5933031689,0,754,2020/03/08 17:03:42
5933031723,0,940,2020/03/08 17:03:42
5933031741,0,51,2020/03/08 17:03:42
5933031750,0,962,2020/03/08 17:03:42
5933031769,54,1930,2020/03/08 17:03:42
5933031778,0,793,2020/03/08 17:03:42
5933031796,0,1037,2020/03/08 17:03:42
5933031803,0,1090,2020/03/08 17:03:42
5933031821,0,239,2020/03/08 17:03:42
5933031830,0,2678,2020/03/08 17:03:42
5933050059,0,295,2020/03/08 17:03:42
5933050102,0,18,2020/03/08 17:03:42
5933050111,0,5,2020/03/08 17:03:42
5933050184,0,371,2020/03/08 17:03:42
5933050424,0,165,2020/03/08 17:03:42
5933051458,0,1,2020/03/08 17:03:42
5933051627,1,1439,2020/03/08 17:03:42
5933051672,0,86,2020/03/08 17:03:42
5933051958,21,0,2020/03/08 17:03:42
5933052044,0,5,2020/03/08 17:03:42
5933052053,6,1,2020/03/08 17:03:42
5933052099,2,1,2020/03/08 17:03:42
5933052133,501,1003,2020/03/08 17:03:42
5933052286,0,1402,2020/03/08 17:03:42
5933052311,2,401,2020/03/08 17:03:42
5933052393,1,12,2020/03/08 17:03:42
5933052446,0,1171,2020/03/08 17:03:42
5933052517,0,2,2020/03/08 17:03:42
5933052606,75,28,2020/03/08 17:03:42
5933052704,0,1097,2020/03/08 17:03:42
5933052731,0,50,2020/03/08 17:03:42
5933052777,6,0,2020/03/08 17:03:42
5933052811,0,1215,2020/03/08 17:03:42
5933052955,8,0,2020/03/08 17:03:42
5933052973,0,2,2020/03/08 17:03:42
5933052982,0,55,2020/03/08 17:03:42
5933053041,0,3,2020/03/08 17:03:42
5933053050,0,1463,2020/03/08 17:03:42
5933053112,3,0,2020/03/08 17:03:42
5933053130,2,261,2020/03/08 17:03:42
5933053167,0,5,2020/03/08 17:03:42
5933053176,1,4,2020/03/08 17:03:42
5933053194,282,104,2020/03/08 17:03:42
5933053201,2,479,2020/03/08 17:03:42
5933053210,1113,412,2020/03/08 17:03:42
5933053247,6,1184,2020/03/08 17:03:42
5933053256,0,1622,2020/03/08 17:03:42
5933053265,0,850,2020/03/08 17:03:42
5933060162,0,27,2020/03/08 17:03:42
5933061249,0,2205,2020/03/08 17:03:42
5933061276,0,408,2020/03/08 17:03:42
5933061463,2,56,2020/03/08 17:03:42
5933061543,0,57,2020/03/08 17:03:42
5933061552,0,113,2020/03/08 17:03:42
5933061570,0,2,2020/03/08 17:03:42
5933061589,0,525,2020/03/08 17:03:42
5933061632,1,0,2020/03/08 17:03:42
5933061650,0,555,2020/03/08 17:03:42
5933061678,0,660,2020/03/08 17:03:42
5933061696,1,538,2020/03/08 17:03:42
5933061712,0,480,2020/03/08 17:03:42
5933080011,0,419,2020/03/08 17:03:42
5933080119,0,1,2020/03/08 17:03:42
5933080137,1,656,2020/03/08 17:03:42
5933081429,0,26,2020/03/08 17:03:42
5933081447,158,240,2020/03/08 17:03:42
5933081483,0,160,2020/03/08 17:03:42
5933081518,0,1165,2020/03/08 17:03:42
5933081536,0,35,2020/03/08 17:03:42
5933081545,601,1966,2020/03/08 17:03:42
5933081572,0,285,2020/03/08 17:03:42
5933090071,0,140,2020/03/08 17:03:42
5933091121,0,1233,2020/03/08 17:03:42
5933101088,0,274,2020/03/08 17:03:42
5933111119,0,715,2020/03/08 17:03:42
5933130529,379,902,2020/03/08 17:03:42
5934010013,0,1813,2020/03/08 17:03:42
5934010022,0,1287,2020/03/08 17:03:42
5934010068,2,542,2020/03/08 17:03:42
5934010077,0,1834,2020/03/08 17:03:42
5934010086,1,692,2020/03/08 17:03:42
5934010193,0,907,2020/03/08 17:03:42
5934010200,0,1066,2020/03/08 17:03:42
5934010228,0,1005,2020/03/08 17:03:42
5934010282,0,2356,2020/03/08 17:03:42
5934011403,4,1054,2020/03/08 17:03:42
5934011510,498,1602,2020/03/08 17:03:42
5934011529,0,1729,2020/03/08 17:03:42
5934011538,0,493,2020/03/08 17:03:42
5934011565,0,680,2020/03/08 17:03:42
5934011636,0,1832,2020/03/08 17:03:42
5934011725,1844,2188,2020/03/08 17:03:42
5934011761,0,1480,2020/03/08 17:03:42
5934011770,30,2115,2020/03/08 17:03:42
5934011850,0,315,2020/03/08 17:03:42
5934011887,602,2068,2020/03/08 17:03:42
5934011958,307,1763,2020/03/08 17:03:42
5934011985,0,2115,2020/03/08 17:03:42
5934012008,39,321,2020/03/08 17:03:42
5934012017,0,56,2020/03/08 17:03:42
5934012026,0,931,2020/03/08 17:03:42
5934012044,0,1195,2020/03/08 17:03:42
5934012062,0,682,2020/03/08 17:03:42
5934012115,6,1564,2020/03/08 17:03:42
5934012133,0,1855,2020/03/08 17:03:42
5934012160,0,765,2020/03/08 17:03:42
5934012179,174,1937,2020/03/08 17:03:42
5934012197,418,1903,2020/03/08 17:03:42
5934012204,2,1709,2020/03/08 17:03:42
5934012222,546,2531,2020/03/08 17:03:42
5934012231,1605,1405,2020/03/08 17:03:42
5934012240,0,99,2020/03/08 17:03:42
5934012259,0,1916,2020/03/08 17:03:42
5934012295,0,1454,2020/03/08 17:03:42
5934012320,28,1828,2020/03/08 17:03:42
5934012339,3628,2824,2020/03/08 17:03:42
5934012348,63,2123,2020/03/08 17:03:42
5934012357,1,1685,2020/03/08 17:03:42
5934012366,0,62,2020/03/08 17:03:42
5934012375,0,75,2020/03/08 17:03:42
5934020019,0,681,2020/03/08 17:03:42
5934020064,0,1008,2020/03/08 17:03:42
5934020073,0,1115,2020/03/08 17:03:42
5934020153,2,1472,2020/03/08 17:03:42
5934020224,0,1580,2020/03/08 17:03:42
